date,cap_30_89,cap_90_1y,comercial_total,consumo_total,imacec,ipc,tpm,vivienda_uf,bcp_2y,bcp_5y,bcu_10y,bcu_5y,bcp_10y,comercial_cuotas,comercial_sobregiro,consumo_cuotas,consumo_tarj_cuota,consumo_tarj_rot
2012-03-01,0.47090909090909094,0.49954545454545457,9.33,27.97,89.288491287334,62.73719852000001,5,4.29,5.487875571308289,5.607053285796841,2.567233764591544,2.3487603012122307,5.786805935844257,NA,NA,NA,NA,NA
2012-04-01,0.47400000000000003,0.5025000000000001,9.84,28.97,87.623528867105,62.76900883000001,5,4.37,5.5313375730457794,5.7111428510354765,2.583284237980573,2.45412958373613,5.822207204286857,NA,NA,NA,NA,NA
2012-05-01,0.47761904761904767,0.5045454545454545,9.969018525662312,27.931544579865694,88.03861747833001,62.78826403,5,4.35,5.2446384913140545,5.425276429568399,2.4404783053813213,2.3228271051897713,5.509679589048701,NA,NA,NA,NA,NA
2012-06-01,0.4785714285714286,0.5085714285714286,9.449077180001368,28.013292606401098,86.063196111227,62.60231871000001,5,4.3,5.039968078327453,5.228238119659913,2.4552522209757663,2.368896859446544,5.353373551506652,NA,NA,NA,NA,NA
2012-07-01,0.461,0.47250000000000003,9.42893469838858,28.0070344328368,82.96326268102102,62.59408811,5,4.35,5.0044412147677395,5.145596468096149,2.5036802167848986,2.4407046271618023,5.20793045592192,NA,NA,NA,NA,NA
2012-08-01,0.45636363636363636,0.45636363636363636,9.64312461792045,27.7289703324582,86.65082638185,62.73251660000001,5,4.2700000000000005,5.200291852059682,5.2873793369263815,2.4163656951503283,2.313592979660418,5.3164119084530554,NA,NA,NA,NA,NA
2012-09-01,0.47210526315789475,0.48736842105263156,9.53469323009596,28.4819819745244,82.73009513731999,63.21465473,5,4.31,5.2284748699732155,5.326018213917016,2.3424182790512584,2.298865948939438,5.352486703574006,NA,NA,NA,NA,NA
2012-10-01,0.47681818181818186,0.5139130434782608,9.428074432333378,27.428407140606197,89.84744624765099,63.56781777,5,4.34,5.258502268523179,5.371381805616922,2.3785463521002157,2.3391810462193217,5.406122041191301,NA,NA,NA,NA,NA
2012-11-01,0.46950000000000003,0.5038095238095238,9.19152535815409,25.904770674609598,91.59647673300499,63.28152235,5,4.34,5.410624415894037,5.4502431221205105,2.4812644812067575,2.477727256382133,5.476210992816157,NA,NA,NA,NA,NA
2012-12-01,0.49,0.5068421052631579,8.938005482087409,25.658055267009203,94.69043128577201,63.264723090000004,5,4.38,5.481592529685564,5.509243785413386,2.5360262890899152,2.5956606883758466,5.5086179647814815,NA,NA,NA,NA,NA
2013-01-01,0.4572727272727273,0.46090909090909093,9.31126632798342,25.8917023280248,86.554672664635,63.37718392,5,4.430000000000001,5.565450198299835,5.605556592858794,2.650616959017611,2.6850322844523213,5.617204122731687,7.9345490200935505,13.885975581647902,17.8792414954221,NA,NA
2013-02-01,0.4425,0.454,9.676705483834189,26.686751233779397,82.285195359712,63.45231102,5,4.52,5.540359261081256,5.643522048324406,2.6616962279439487,2.6938619633279886,5.669880132321262,8.74792656357999,12.8410790769394,18.011629898911497,NA,NA
2013-03-01,0.4415,0.4525,9.28525449365484,26.561767147938298,92.915157208564,63.80592848,5,4.53,5.469069148053245,5.558272300546769,2.5658484705136013,2.5943707903494118,5.6003186386419,6.84248920734337,10.9932088542775,15.956792963243903,NA,NA
2013-04-01,0.4122727272727273,0.4122811988479046,9.219999999999999,25.74,91.36856908871302,63.69343683000001,5,4.53,5.258773454069313,5.277786389478494,2.432699622701133,2.46801469640161,5.2810538189919365,7.1537193513329695,11.1186296564102,16.218474186202503,NA,NA
2013-05-01,0.39981642404154766,0.41846155829583337,9.129999999999999,26.62,90.69873913529499,63.65987997,5,4.51,5.044591114904773,5.137258387498271,2.384371833302227,2.402668355606825,5.16666123288781,7.09240921520107,10.892780111542802,16.350231273634698,NA,NA
2013-06-01,0.4180690605263901,0.43445628544893006,9.036,26.36,88.64666607870801,63.95184017999999,5,4.45,4.896487740722052,5.201483164265038,2.337850204918096,2.264255248665548,5.275862930688187,7.0045079652684885,11.069089415975002,15.956952948129203,NA,NA
2013-07-01,0.4268753012431046,0.44422529633709545,9.219999999999999,26.99,85.49804911600799,63.986232730000005,5,4.46,4.891573177670212,5.181704624872146,2.2807518563952915,2.233943408872828,5.294773233217689,7.236011946619709,11.115715035807101,16.277407031945096,NA,NA
2013-08-01,0.4314285714285715,0.4438095238095238,8.896549355718493,27.4107644997725,88.96484131586,64.16824618999999,5,4.49,4.894505668733349,5.142714147129204,2.2690639892300175,2.2031590508182424,5.269818735438747,7.1250367041909595,10.666535082401301,15.5915626720465,NA,NA
2013-09-01,0.43222222222222223,0.44833333333333336,9.243501248181868,27.456714660823696,85.27349161843098,64.48149235,5,4.37,5.007241638076198,5.161713337833305,2.2765790508640356,2.206791294901628,5.266206208177777,6.894534036762368,11.022305956129001,14.208048831901,NA,NA
2013-10-01,0.4186363636363637,0.43772727272727274,8.817185669740601,26.863969371184798,92.312526870442,64.6732601,4.75,4.39,4.78615417513832,4.961627028353799,2.2535003841075008,2.219117456324298,5.159537956198652,7.188372445301761,10.1748858457621,15.7667279381791,NA,NA
2013-11-01,0.386,0.3995,8.891373154584809,26.78323487487789,94.52653173495598,64.83121720000001,4.5,4.359999999999999,4.487960101109754,4.643741310345022,2.130255969880053,2.023922703523974,4.964596417034052,6.6389807958743905,11.0910985094065,15.5798751766647,NA,NA
2013-12-01,0.3825,0.3955,8.3457161833634,26.061785231993294,96.98060965091402,65.06022325000002,4.5,4.359999999999999,4.590431209586155,4.84736365437894,2.140430680485029,2.026216137783112,5.138932327928903,6.439636052494981,10.4377509090147,15.9879036080035,NA,NA
2014-01-01,0.37227272727272726,0.37636363636363634,8.57,26.41,88.078671663367,65.17668422999999,4.5,4.319999999999999,4.436314178917251,4.7542081727796015,2.0856442416283687,1.9168096452024963,5.056941943257618,6.42,10.82,16.779999999999998,11.76,36.44
2014-02-01,0.3532075,0.37100154347783687,8.53,26.87,84.83808137997099,65.49387898,4.25,4.3,4.330260460104887,4.829706051063567,2.0422119284329425,1.8283447269982636,5,6.35,10.29,16.79,12.06,35.620000000000005
2014-03-01,0.3437752380952381,0.3419126316384395,8.47,24.53,95.26398718924501,66.042266352845,4,4.3,4.152606238066981,4.859656956998413,1.9914897725653091,1.7052141581939477,5.018711929270386,6.26,11.38,15.11,10.229999999999999,35.32
2014-04-01,0.32525666666666664,0.32678937272284736,8.719999999999999,26.130000000000003,92.83872836773298,66.45236711999999,4,4.25,3.9170669119804296,4.721341673746829,1.885104271108532,1.6791602798875547,4.914359960899845,5.970000000000001,11.07,15.25,12.450000000000001,33.64
2014-05-01,0.3259204761904762,0.3372876530602184,8.55,27.43,92.54806051706,66.67673285999997,4,4.14,3.978339455182329,4.732089135307163,1.8950856682583728,1.6143898928504727,4.95964416395853,5.8,11.07,15.47,20.01,34
2014-06-01,0.32523761904761905,0.35081868426506163,8.219999999999999,26.58,89.94204328404803,66.71125134000002,4,3.94,3.887836142794862,4.553301324845761,1.829605578303991,1.6738449180879211,4.856438981945807,6.2,9.48,15.229999999999999,14.91,33.32
2014-07-01,0.32904545454545453,0.33283262055960094,8.05,24.959999999999997,86.08712198050101,66.86618907,3.75,3.86,3.636562825314902,4.285123758762032,1.7657241157289363,1.57052251476954,4.66245634056689,5.6499999999999995,10.1,15.2,10.639999999999999,32.18
2014-08-01,0.302302,0.30131405630420416,7.67,24.74,89.666893555672,67.08328666000001,3.5,3.67,3.2848970544927787,3.9900986658747972,1.404274131217415,1.2598088831062975,4.342398030984121,5.5,9.11,14.59,9.88,32.27
2014-09-01,0.2930275,0.2789892366668242,7.35,24.959999999999997,87.37238029248796,67.64468046000002,3.25,3.58,3.071916705526773,4.275126907937945,1.5450818234339565,1.250391728363177,4.590266550275149,5.26,8.83,14.39,9.5,32.620000000000005
2014-10-01,0.2960786363636364,0.28540915200905953,7.31,24.14,94.00062558032802,68.34881518,3,3.57,3.3441912828274694,4.195053353216598,1.5928151205806669,1.32219530353805,4.633357254267037,5.319999999999999,8.870000000000001,14.48,9.69,31.3
2014-11-01,0.29123450000000006,0.29742004759456775,6.9,23.93,95.32877249959998,68.36575368000001,3,3.65,3.2058202342059037,4.045588954259642,1.54054270370788,1.3649569962658246,4.441608726526023,5.22,8.2,14.76,9.78,30.91
2014-12-01,0.294364,0.3046040815818797,6.88,23.7,99.349040900448,68.08316913,3,3.73,3.0390779099596936,3.9132840232240595,1.503010681989942,1.3696566825340835,4.363199321804625,5.2700000000000005,7.970000000000001,15.01,9.01,30.32
2015-01-01,0.27672380952380954,0.27436569278570716,7.07,24.09,90.41766668000504,68.13588542,3,3.75,3.0126354608318158,3.774846657895989,1.3967122241802876,1.2872049220008261,4.184115343468209,5.28,8.32,15.33,10.07,29.650000000000002
2015-02-01,0.271174,0.27146908782021134,7.13,25.23,87.073518075102,68.37555972999999,3,3.73,3.2621514777132377,3.88255508807749,1.2350380641048468,1.02754483667198,4.203211930174903,5.52,7.8,15.4,10.8,30.419999999999998
2015-03-01,0.2775004545454546,0.2886985626601847,7.1499999999999995,23.3,97.390514439681,68.80550449,3,3.67,3.5604020819882343,4.082878490374244,1.233524888127667,0.9090868072041345,4.342276391876893,5.45,8.17,13.729999999999999,9.8,30.64
2015-04-01,0.28480571428571433,0.303617320896769,7.04,23.62,95.09672837215798,69.20102898000002,3,3.6,3.6469462442177494,4.21833001829691,1.3585668345785806,1.0617181261147195,4.492530743038523,5.57,7.89,14.2,9.92,30.34
2015-05-01,0.2938305263157895,0.31066344801830226,6.88,23.779999999999998,93.71220589591601,69.3232892,3,3.61,3.6574999999999998,4.238487891745449,1.5366133275840137,1.194714883605871,4.55616489546157,5.28,8.08,14.09,9.79,29.939999999999998
2015-06-01,0.2919461904761905,0.3116277846438621,7.06,23.479999999999997,92.15014315608798,69.65915007,3,3.66,3.4501768954475422,4.208327321698205,1.6405256264070458,1.1985488371277233,4.653217358861111,5.71,8.08,13.97,9.4,28.84
2015-07-01,0.2944404545454546,0.30881610142694255,6.83,22.91,88.23181199116202,69.95364643,3,3.67,3.365823259709682,4.048487402670177,1.5118744106310018,0.9784979611742932,4.5509438761049354,5.53,7.56,14.25,9.46,28.34
2015-08-01,0.29677476190476193,0.3102907629504847,7.07,23.52,90.88863797542298,70.42628433,3,3.63,3.58211606315209,4.056701804855615,1.4359988681424352,0.8825072563136426,4.51441581507141,5.7,7.819999999999999,13.96,9.47,29.77
2015-09-01,0.3062957142857143,0.32526062608547884,6.34,23.23,89.96902733184702,70.78665020000001,3,3.65,3.902334249890777,4.204505733163499,1.553254237825048,1.075413685790927,4.607369327830362,5.52,6.78,13.93,9.450000000000001,29.4
2015-10-01,0.3125552380952381,0.3377620530317193,6.24,23.14,95.106440692775,71.07538699999998,3.25,3.64,3.867973293994551,4.183546043965263,1.4607817074407357,1.1657407214948772,4.466188963804133,5.76,6.28,14.3,10.11,28.62
2015-11-01,0.32019238095238095,0.3644162351971594,6.930000000000001,22.71,97.42190972464802,71.05708794,3.25,3.72,3.9895870392310084,4.3236328748470765,1.5715702819464699,1.295488168228149,4.5659994054975686,5.609999999999999,7.609999999999999,14.68,10.01,28.419999999999998
2015-12-01,0.3314855,0.375042793875955,6.859999999999999,22.830000000000002,101.42633911096999,71.06419895,3.5,3.77,4.141729116190998,4.398345966805054,1.5907651392391315,1.3639944449779255,4.626223522374661,5.91,7.37,14.97,9.62,28.56
2016-01-01,0.3315395,0.3758714337149281,7.28,23.39,92.08279223413798,71.39867924,3.5,3.8323364446336297,4.129663129833423,4.305504440152043,1.553459748530621,1.23287190303885,4.5635836319845975,6.13,7.74,15.450000000000001,10.25,28.27
2016-02-01,0.32434666666666667,0.35992456744299717,7.75,23.87,90.823609958958,71.59714628000002,3.5,3.82854254701905,3.996008744918094,4.220131497461626,1.3958287711569666,1.0925019280673205,4.446363874045281,6.359999999999999,8.129999999999999,15.350000000000001,10.629999999999999,28.66
2016-03-01,0.3222209090909091,0.35192658432451196,7.71,22.69,100.17965075824,71.86875554999999,3.5,3.8056222561863304,3.9128936833980483,4.2082469145541115,1.3980613207146682,1.1246350797409161,4.439795163738146,6.1,8.5,14.01,9.47,28.74
2016-04-01,0.3128971428571429,0.3340684191186803,7.470000000000001,23.310000000000002,95.67541439610498,72.10301175,3.5,3.7853394200906103,3.820727978083562,4.134876777282256,1.3916128545407227,1.1255387506067838,4.392568882051758,5.92,8.39,14.239999999999998,9.51,29.259999999999998
2016-05-01,0.31238,0.3290462530102368,7.45,22.87,95.63699885954799,72.26484760000001,3.5,3.7880666525968403,3.8297199044559935,4.18348908303007,1.48767079705454,1.1826801603896329,4.501842391834473,5.7700000000000005,8.66,14.25,9.719999999999999,28.62
2016-06-01,0.31295523809523806,0.3318901522077798,7.159999999999999,23.12,93.19873179427098,72.58987498,3.5,3.7565380192537394,3.869461594246665,4.164289787866188,1.5270283184324895,1.1547765011919997,4.545489070813291,5.78,7.930000000000001,14.219999999999999,10.68,28.56
2016-07-01,0.31159380952380955,0.33388459064990306,6.81,23.19,89.16038010301398,72.76548778,3.5,3.7261514037301398,3.7734409833308433,4.06544516492652,1.4217598081116651,1.0958916752414172,4.406804228490917,5.68,7.17,14.58,10.8,28.34
2016-08-01,0.3064809090909091,0.3249997439443273,6.75,22.779999999999998,93.78974794419399,72.8010285,3.5,3.72055239204381,3.6533662468583246,3.9766308113644326,1.3247603432566282,1.0616700871234483,4.289105334955212,5.79,6.96,14.38,10.67,28.22
2016-09-01,0.3083766666666667,0.32647724330135075,6.88,23.16,91.49474509987901,72.97820730999999,3.5,3.663713553951431,3.6375954882940817,3.938341389892157,1.245459253161442,1.0086018003076522,4.223877597658,5.859999999999999,7.119999999999999,14.350000000000001,10.67,28.279999999999998
2016-10-01,0.3110157894736842,0.3295087181918102,7.68,23.2,94.731691176603,73.09920241,3.5,3.55804410875675,3.5355358034344007,3.8424126279149875,1.2591620797882779,0.9903361474561256,4.20305605874201,5.619999999999999,9.27,14.61,10.77,28.130000000000003
2016-11-01,0.30372380952380956,0.3311713603461943,7.57,22.64,98.69999912654299,73.13850126,3.5,3.51030170517014,3.7172391329608274,4.133390193778002,1.5771681670999558,1.4225350011389095,4.4769725616393075,5.609999999999999,8.92,14.729999999999999,9.82,28.18
2016-12-01,0.3124671428571429,0.3343399426616633,7.64,22.38,103.02566861012,72.98913241,3.5,3.5887658663321305,3.524531257506211,3.9300068431417916,1.47354644491341,1.1674151185689645,4.373863097327667,5.53,9.66,14.58,7.859999999999999,28.01
2017-01-01,0.2909166666666667,0.29876618060058985,7.88,23.04,92.49762216932402,73.38334476,3.25,3.6161869924987196,3.3239236559180143,3.765551992043952,1.2878731677859971,0.9502105009493221,4.167268450054527,5.51,9.76,15.27,8.51,27.9
2017-02-01,0.2772795,0.27662603914120243,8.84,23.34,89.14800538023201,73.55901986,3.25,3.55,3.3097311849523945,3.7393744511557756,1.225245422370135,0.8394310562421154,4.152218285333778,5.58,10.93,15.12,8.51,27.939999999999998
2017-03-01,0.27260869565217394,0.27521739130434786,8.18,22.02,100.45563676548,73.84019816,3,3.4699999999999998,3.1938527252434605,3.721540864287854,1.2560938730784943,0.8279680788931775,4.2011979363563325,5.319999999999999,10.99,13.59,7.03,28.34
2017-04-01,0.2516666666666667,0.2561111111111111,7.48,22.830000000000002,95.35950385123701,74.01698537,2.75,3.42,2.944251474189904,3.520569705646113,1.0976099419894338,0.7162414431032038,3.9007399301342973,4.7700000000000005,9.79,13.99,7.319999999999999,28.259999999999998
2017-05-01,0.24090909090909093,0.24363636363636365,7.03,21.88,96.948867824757,74.11089323,2.5,3.36,2.8712095610919697,3.6700966577803147,1.2008172880548749,0.8946591118960824,4.026835902550653,4.88,8.49,13.719999999999999,7.84,27.51
2017-06-01,0.2261904761904762,0.23714285714285716,7.25,22.2,94.23219464377901,73.82198596,2.5,3.29,2.7943794786626066,3.6585847710411077,1.2482448469355105,0.9621141368212238,4.010153702237746,4.8,8.81,13.53,8.209999999999999,27.419999999999998
2017-07-01,0.2261904761904762,0.24285714285714285,7.08,22.01,90.89634118378397,73.99997491,2.5,3.2,2.7358948340940623,3.658995947124535,1.467637975297426,1.145364470764905,4.221016854669055,4.81,8.75,13.83,8.350000000000001,27.01
2017-08-01,0.2231818181818182,0.23772727272727273,6.79,21.45,95.88375053900799,74.14955107,2.5,3.19,3.10522123015873,3.623979081882456,1.4716806950663261,0.9753130657011637,4.328378613299106,4.54,8.68,13.39,7.8,26.810000000000002
2017-09-01,0.22263157894736843,0.2305263157894737,6.9,22.06,92.84800080742798,74.03745499000001,2.5,3.2,3.15945110864745,3.678725583260777,1.473309692720428,1.0254608294128222,4.317870669173722,4.56,8.55,13.4,7.470000000000001,27.130000000000003
2017-10-01,0.221,0.23450000000000001,6.67,21.650000000000002,97.83178920484501,74.47186463000001,2.5,3.2600000000000002,3.290962077138547,3.811891020807369,1.782994876137073,1.3965143055406974,4.488556796336597,4.6,8.01,13.57,7.8,26.74
2017-11-01,0.22285714285714286,0.24095238095238097,6.57,21.150000000000002,102.10587787943997,74.5356053,2.5,3.3499999999999996,3.4723547405823827,3.88385239426055,1.775276997260882,1.2568305787277307,4.508403692690058,4.54,8.43,13.51,7.18,26.87
2017-12-01,0.2305263157894737,0.2563157894736842,6.5,21.34,105.74919390130003,74.64568910999999,2.5,3.48,3.511957278035644,4.018736082207177,1.9122715800337737,1.4825689746315787,4.616859309316206,4.609999999999999,7.81,13.98,6.29,26.86
2018-01-01,0.22772727272727272,0.23318181818181818,6.38,21.67,96.902527717273,74.98944988000001,2.5,3.52,3.3109456649689135,3.9320660535895584,1.83761308221019,1.3060785049423085,4.523825473057842,4.54,8.01,13.99,7.859999999999999,26.77
2018-02-01,0.222,0.231,6.94,22.45,92.86682791111701,75.06722121000001,2.5,3.54,3.3235668982610007,3.9723746774667825,1.7864433560963444,1.1715305907927265,4.54648445455077,4.64,7.9,13.9,8.450000000000001,27.27
2018-03-01,0.22333333333333333,0.2342857142857143,6.1899999999999995,20.91,105.27264033824,75.21807971,2.5,3.5,3.3505530100570873,4.018415631851425,1.7502024525248598,1.210305916075422,4.493291521774912,4.25,8.02,12.75,6.95,27.4
2018-04-01,0.22142857142857145,0.24333333333333335,6.2700000000000005,21.2,102.01646828916002,75.41935551,2.5,3.4499999999999997,3.2786823223953614,3.897128707881004,1.6584901919604247,1.214235383381526,4.417883099083926,4.430000000000001,7.859999999999999,13.08,7.81,27.27
2018-05-01,0.2138095238095238,0.2285714285714286,6.14,20.979999999999997,101.52246775892999,75.61433330999999,2.5,3.4099999999999997,3.3635868517066516,4.003429218405634,1.6320866538186314,1.1973907322823614,4.502294734368335,4.619999999999999,6.859999999999999,12.97,7.91,26.5
2018-06-01,0.20952380952380953,0.23333333333333334,6.05,21.29,98.31662247776501,75.68390279999998,2.5,3.34,3.405747984641878,4.080487805544624,1.5957348958619735,1.097582724330987,4.5765164501653395,4.71,6.7,12.7,8.28,26.64
2018-07-01,0.2175,0.23950000000000002,6.23,20.979999999999997,93.70099397811902,75.92989246,2.5,3.3299999999999996,3.3704659451576653,4.121129636992797,1.570994788604367,1.0579437925131794,4.564861135033224,4.33,7.53,13.19,8.01,26.27
2018-08-01,0.21454545454545457,0.2372727272727273,6.319999999999999,20.459999999999997,98.20319693930801,75.99406685000001,2.5,3.23,3.427555716871311,4.065846495277925,1.525,0.9476392514064274,4.477966129638909,4.57,7.1899999999999995,12.89,7.6,26.08
2018-09-01,0.21941176470588236,0.24941176470588236,5.98,21.32,94.41439330527503,76.14730773,2.5,3.22,3.6702674200900227,4.108765211277613,1.526666666666665,0.9954555807069156,4.5009785830728815,4.44,6.6499999999999995,12.78,7.96,26.36
2018-10-01,0.22681818181818184,0.2695454545454546,6.01,20.130000000000003,102.19162996750002,76.44888518,2.75,3.17,3.8941056614619933,4.259659969724841,1.58,1.19551326904871,4.568726597556582,4.6899999999999995,6.55,13.07,7.470000000000001,25.73
2018-11-01,0.2325,0.29200000000000004,6.05,20.71,105.56211613867998,76.38517898999999,2.75,3.23,3.8410260559868594,4.226292310844748,1.58,1.3138711570269004,4.461596616444407,4.74,6.74,13.29,7.22,26.02
2018-12-01,0.2368421052631579,0.28578947368421054,6.18,20.58,109.03011517857999,76.24384330000001,2.75,3.2800000000000002,3.6773200353644673,4.1035331649947,1.569721445221445,1.3081166334470085,4.339862565539036,4.9,6.74,13.46,6.55,25.95
2019-01-01,0.23136363636363638,0.2690909090909091,6.28,21.55,98.80762361008502,76.32845508999999,3,3.24,3.6168728157295065,4.222824702205948,1.627297000697715,1.1635392611340416,4.490649119694069,4.9,6.9,14.04,9.639999999999999,26.27
2019-02-01,0.24000000000000002,0.2715,6.78,22.14,93.240562119026,76.36372142,3,3.23,3.525854640075816,4.130660651213439,1.5205835979876894,1.105944770862275,4.3912617986964975,5.08,7.2700000000000005,13.78,10.04,26.330000000000002
2019-03-01,0.2442857142857143,0.27,6.8,20.95,106.69070751606998,76.72589556999999,3,3.18,3.4983936198219605,4.046198585412296,1.418509814771908,1.030983376457514,4.257079075643165,4.79,8.19,12.26,8.16,27.05
2019-04-01,0.2438095238095238,0.2704761904761905,6.33,21.04,103.83449766231001,76.92584986,3,3.04,3.3036314765903105,3.910143358878648,1.227455075646444,0.7872771672771672,4.117895746739578,4.81,6.859999999999999,12.59,9.05,26.8
2019-05-01,0.24523809523809526,0.26333333333333336,5.6499999999999995,20.59,103.40967214337,77.39081986000001,3,2.9,3.2016067775117834,3.7588982368075805,1.1495606496423314,0.6500872624269006,4.043686697115713,4.819999999999999,5.78,12.219999999999999,8.81,25.97
2019-06-01,0.2235,0.23600000000000002,5.41,20.74,99.182117282143,77.42857110999998,2.5,2.7800000000000002,2.606387318184136,3.201263430429911,0.7149418995618934,0.492861045566224,3.481092643403497,4.52,5.64,12.08,9.129999999999999,25.919999999999998
2019-07-01,0.20727272727272728,0.21545454545454545,5.6,20.49,96.292136249094,77.60169658000001,2.5,2.55,2.3531132083149258,2.9460052577925615,0.5289990814439645,0.3318243374999576,3.157262341307117,4.38,5.94,12.2,9.54,25.330000000000002
2019-08-01,0.20047619047619047,0.20190476190476192,5.68,19.77,101.33680473836,77.74697309000001,2.5,2.38,1.972954833916934,2.5126693975100833,-0.0022050371065365218,-0.1553577725168297,2.7041256590178455,4.07,6.319999999999999,11.68,8.719999999999999,24.93
2019-09-01,0.17222222222222222,0.1761111111111111,4.99,19.959999999999997,97.04316397109002,77.75638456,2,2.17,1.8270860135641582,2.4829371916382468,0.020794401201331362,-0.1635602728556044,2.710507996880325,3.7,5.51,11.4,8.07,24.72
2019-10-01,0.16454545454545455,0.17500000000000002,4.9,19.38,97.55781539514201,78.38713378000001,1.75,1.99,1.9569926864578606,2.6482604501264957,0.19122207475684788,-0.07197166568742955,2.943769276414529,3.77,5.1,11.52,7.02,24.06
2019-11-01,0.17400000000000002,0.1855,4.96,19.630000000000003,100.29597151741997,78.45363855,1.75,1.99,1.9077504265714793,2.9201298216716083,0.7254226936668614,0.40220842612582014,3.337316363415299,3.84,5.26,11.7,7.359999999999999,23.75
2019-12-01,0.1625,0.1825,5.17,19.21,110.03960862792,78.53152473000002,1.75,2.18,1.9921691793350418,2.9341873107538476,0.5495861873398192,0.13068295594653745,3.299992761669965,3.86,5.85,12.01,6.91,23.919999999999998
2020-01-01,0.15363636363636365,0.16818181818181818,6.22,20.16,99.726585989509,78.97616589,1.75,2.4,2.023868181818181,2.893618798152263,0.35088823174530065,-0.023025222834895945,3.301500524526035,4.13,7.159999999999999,12.57,8.709999999999999,24.03
2020-02-01,0.15350000000000003,0.17600000000000002,6.24,20.67,95.77769354688701,79.33027095,1.75,2.5,2.13794521419002,3.0183218187979515,0.5424944645528217,0.08973748271005358,3.4881109811281186,4.109999999999999,7.17,12.58,8.43,24.2
2020-03-01,0.14727272727272728,0.17454545454545456,5.53,20.82,102.04995529307001,79.59252958000002,1,2.6,1.54830576389982,2.804367524930054,0.5035838778487841,0.10906482168782963,3.410495027860755,4.13,6.57,12.34,8.370000000000001,24.979999999999997
2020-04-01,0.060476190476190475,0.07238095238095238,5.56,18.91,88.167635520628,79.56015409000001,0.5,2.9299999999999997,0.5806018473505105,2.332152317431091,0.374848168578733,0.0029215043352759556,3.048471653854391,3.8499999999999996,6.38,9.34,8.56,25.58
2020-05-01,0.05473684210526316,0.04473684210526316,4.81,20.86,86.88778713363396,79.52058724,0.5,2.86,0.5587777777777778,1.6272319267051831,-0.14298187974175508,-0.5151144067962606,2.3971136134305358,3.62,6.2,10.94,8.709999999999999,25.810000000000002
2020-06-01,0.04761904761904762,0.03761904761904762,4.58,19.89,85.333955241404,79.46341826000001,0.5,2.79,0.45444444444444443,1.4882475591320352,-0.1250994736898879,-0.5338254839569403,2.4289328183023655,3.3,6.470000000000001,11.52,8.1,23.5
2020-07-01,0.04181818181818182,0.03636363636363636,4.819999999999999,20.07,85.00901697842899,79.54314465000002,0.5,2.64,0.3,1.4573654922336159,-0.18331438443219894,-0.4805071885417609,2.5045366468691226,3.29,5.94,11.32,8.3,24.39
2020-08-01,0.039523809523809524,0.03380952380952381,4.5,19.630000000000003,90.17826681119598,79.64821828000001,0.5,2.58,0.42710000000000004,1.4651989674861179,-0.34447468932751596,-0.7977730166619301,2.4326222067055863,2.73,6.07,10.81,6.24,23.66
2020-09-01,0.04,0.032857142857142856,4.44,18.89,92.23888919337999,80.15416758,0.5,2.3499999999999996,0.4894933102632835,1.5326249635132385,-0.2528826176103055,-0.9075270585661122,2.5884194383102357,2.57,6.29,10.38,5.930000000000001,23.69
2020-10-01,0.039047619047619046,0.030476190476190476,5.109999999999999,19.37,96.232464096099,80.70461811,0.5,2.4699999999999998,0.5236018370354774,1.5105361965739441,-0.11679387050901237,-0.8357519052988481,2.60637141106784,3,5.68,10.79,6.859999999999999,23.610000000000003
2020-11-01,0.03761904761904762,0.029047619047619048,5.53,19.02,101.31170190947,80.59386388000001,0.5,2.42,0.5094066705632176,1.5074422195737975,-0.20564856598032588,-1.0913423510495226,2.628114145236599,2.8299999999999996,6.94,10.69,6.470000000000001,23.8
2020-12-01,0.0365,0.0325,4.98,19.41,110.66572544925,80.86616558000001,0.5,2.3899999999999997,0.5422798302377616,1.575847701083067,-0.12465927030297748,-1.0155845076631664,2.7480692888031752,2.46,6.58,10.6,6.64,23.9
2021-01-01,0.039,0.0325,5.54,19.32,96.30719201025899,81.43406713,0.5,2.34,0.5086841177690234,1.5222106346497637,-0.3536650550542438,-1.3061721893334763,2.6446227317786435,2.55,7.57,10.75,7.78,23.66
2021-02-01,0.0345,0.032,5.8,20.04,93.702525143204,81.58496579000001,0.5,2.34,0.47487075032172243,1.565131737423232,-0.41825293431213484,-1.5565246884346688,2.7168563533275023,3.3,6.7700000000000005,11.15,8.09,24.06
2021-03-01,0.03826086956521739,0.03304347826086956,4.88,18.25,108.81866607455,81.89119617,0.5,2.3099999999999996,0.550085760413849,1.7834044770288608,0.13893037298585673,-1.1427470013613532,3.175600146954522,3.11,7.1899999999999995,9.709999999999999,7.21,24.27
2021-04-01,0.03761904761904762,0.03571428571428571,4.84,18.87,101.64409031591,82.19990169,0.5,2.36,0.8548339721977761,2.16562406954833,0.5700788224279193,-0.5316279400319389,3.554217410511363,3.03,6.67,9.97,7.6499999999999995,24.01
2021-05-01,0.038,0.0385,4.8,18.07,103.87593905845998,82.4207376,0.5,2.4,1.1610909390533148,2.5703859977960475,0.7651723689046568,0.01726320851949948,3.711216056218965,2.8099999999999996,6.46,9.58,6.79,22.7
2021-06-01,0.04,0.051000000000000004,5.1899999999999995,18.05,102.72709053896,82.48645063000001,0.5,2.51,1.6053846153846154,2.99654469304578,1.2196566014108297,0.298232259946171,4.263269521623095,3.16,7,9.8,6.78,23.09
